criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1085","arrieros",,48.91041162227603,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 101 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","canteros",,164.64891041162227,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 340 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","ferrones",,46.973365617433416,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 97 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","hortelanos",,336.0774818401937,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 694 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","mercaderes",,59.56416464891041,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 123 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","mesta",,26.150121065375302,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 54 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","monjes",,471.1864406779661,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 973 sobre una mediana exacta de 206,5"
"prestigio","casa y partida","1085","salineros",,140.4358353510896,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 290 sobre una mediana exacta de 206,5"
"actividad","casa y partida","1085","arrieros",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","arrieros",,2.5,"% de turnos sin decisión útil","< 10 %","cumple","","5 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","ferrones",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","ferrones",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","mercaderes",,0.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","1 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","mercaderes",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","mesta",,5,"% de turnos sin proponer órdenes","< 10 %","cumple","","10 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","monjes",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","monjes",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","salineros",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","salineros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1085","arrieros",,13,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","26 de 200 turnos"
"escasez","casa y partida","1085","canteros",,11,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","22 de 200 turnos"
"escasez","casa y partida","1085","ferrones",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1085","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1085","mercaderes",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1085","mesta",,8,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","16 de 200 turnos"
"escasez","casa y partida","1085","monjes",,0.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","1 de 200 turnos"
"escasez","casa y partida","1085","salineros",,10.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","21 de 200 turnos"
"precios","partida","1085","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1085","",,44.23076923076923,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","92 de 208 comarcas sin tocar"
"ausencia","casa y partida","1085","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 137 · a mano 137 · el dominio se separa en T92"
"ausencia","casa y partida","1085","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 290 · a mano 290 · el dominio se separa en T92"
"ausencia","casa y partida","1085","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 298 · a mano 298 · el dominio se separa en T92"
"ausencia","casa y partida","1085","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 315 · a mano 315 · el dominio se separa en T92"
"ausencia","casa y partida","1085","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 51 · a mano 51 · el dominio se separa en T92"
"ausencia","casa y partida","1085","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 64 · a mano 64 · el dominio se separa en T92"
"ausencia","casa y partida","1085","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 330 · a mano 330 · el dominio se separa en T92"
"ausencia","casa y partida","1085","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 659 · a mano 659 · el dominio se separa en T92"
"ausencia","casa y partida","1085","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 90 · a mano 90 · el dominio se separa en T92"
"ausencia","casa y partida","1085","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 108 · a mano 108 · el dominio se separa en T92"
"ausencia","casa y partida","1085","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 44 · a mano 44 · el dominio se separa en T92"
"ausencia","casa y partida","1085","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 22 · a mano 22 · el dominio se separa en T92"
"ausencia","casa y partida","1085","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 498 · a mano 498 · el dominio se separa en T92"
"ausencia","casa y partida","1085","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 716 · a mano 716 · el dominio se separa en T92"
"ausencia","casa y partida","1085","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 116 · a mano 116 · el dominio se separa en T92"
"ausencia","casa y partida","1085","salineros",200,4.1,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 140 · a mano 146 · el dominio se separa en T92"
"dominio","partida","1085","",,43,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","4 de 8 casas lo alcanzan; la primera en T43"
"obra mayor","partida","1085","",,144,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","incumple","","1 de 8 casas lo alcanzan; la primera en T144"
"prestigio","casa y partida","1085-2","arrieros",,77.06766917293233,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 205 sobre una mediana exacta de 266"
"prestigio","casa y partida","1085-2","canteros",,122.93233082706767,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 327 sobre una mediana exacta de 266"
"prestigio","casa y partida","1085-2","ferrones",,-13.157894736842104,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -35 sobre una mediana exacta de 266"
"prestigio","casa y partida","1085-2","hortelanos",,233.8345864661654,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 622 sobre una mediana exacta de 266"
