casa,metrica,valor
arrieros,aperos,0
arrieros,capitulo_caminos,0
arrieros,capitulo_comercio,0
arrieros,capitulo_exploracion,61
arrieros,capitulo_ganaderia,0
arrieros,capitulo_hitos,72
arrieros,capitulo_industria,0
arrieros,capitulo_obras,40
arrieros,capitulo_poblacion,25
arrieros,capitulo_territorio,33
arrieros,cargasArbitradas,0
arrieros,comarcas,2
arrieros,comarcasIncorporadas,1
arrieros,edificio_aserradero,360
arrieros,edificio_granja,6234
arrieros,indicioDeArbitraje,0
arrieros,ingresosDeFeria,0
arrieros,jornadas,375
arrieros,lanaEsquilada,0
arrieros,maravedis,146
arrieros,margenDeNegocios,0
arrieros,margenNetoDeNegocios,0
arrieros,negocios,0
arrieros,negociosRentables,0
arrieros,obrasMayores,0
arrieros,obrasTerminadas,2
arrieros,ordenesCanceladas,0
arrieros,ordenesDeAlta,720
arrieros,ordenesEnEspera,182
arrieros,ordenesPropuestas,702
arrieros,ordenesTerminadas,717
arrieros,partidasSinObraMayor,2
arrieros,poblacion,127
arrieros,prestigio,231
arrieros,primeraObraMayor,164
arrieros,primicias,0
arrieros,producido_hierro,0
arrieros,producido_lana,0
arrieros,producido_madera,360
arrieros,producido_maravedis,5145
arrieros,producido_pan,6234
arrieros,producido_piedra,0
arrieros,producido_sal,0
arrieros,pueblasFundadas,0
arrieros,puesto,5
arrieros,trashumancias,0
arrieros,turnosConEscasez,0
arrieros,turnosDeDecision,200
arrieros,turnosSinOrdenes,4
arrieros,vendido_hierro,0
arrieros,vendido_lana,0
arrieros,vendido_madera,352
arrieros,vendido_maravedis,0
arrieros,vendido_pan,0
arrieros,vendido_piedra,0
arrieros,vendido_sal,0
arrieros,ventasFuera,0
arrieros,ventasSinCompra,352
arrieros,volumenComerciado,1506
arrieros,volumenEnRuta,0
arrieros,prestigio_sobre_mediana_mil,831
arrieros,prestigio_entrando_cada_seis,186
canteros,aperos,0
canteros,capitulo_caminos,0
canteros,capitulo_comercio,0
canteros,capitulo_exploracion,49
canteros,capitulo_ganaderia,0
canteros,capitulo_hitos,122
canteros,capitulo_industria,0
canteros,capitulo_obras,120
canteros,capitulo_poblacion,18
canteros,capitulo_territorio,27
canteros,cargasArbitradas,0
canteros,comarcas,1
canteros,comarcasIncorporadas,1
canteros,edificio_aserradero,4
canteros,edificio_cantera,511
canteros,edificio_granja,4802
