semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1212,1,1,arrieros,27,56,1,36,66,0,0,0,9,21,0,0,0,0,1,4,0
1212,1,2,arrieros,26,52,1,25,51,0,0,0,9,14,0,0,0,0,1,2,0
1212,1,3,arrieros,25,48,1,14,19,0,0,0,9,14,0,0,0,0,1,6,0
1212,1,4,arrieros,25,48,1,14,14,0,0,0,9,13,0,0,0,0,1,0,1
1212,1,5,arrieros,93,48,1,14,16,0,0,0,16,20,0,1,0,1,1,0,1
1212,1,6,arrieros,93,48,1,26,20,0,0,0,16,32,0,0,0,1,1,3,0
1212,1,7,arrieros,93,48,1,55,24,0,0,0,16,32,0,0,0,1,1,1,0
1212,1,8,arrieros,93,48,1,67,27,0,0,0,16,32,0,0,0,1,1,0,1
1212,1,9,arrieros,94,50,1,72,30,0,0,0,16,32,0,0,0,1,1,3,0
1212,1,10,arrieros,94,52,1,76,34,0,0,0,16,34,0,0,0,1,1,3,0
1212,1,11,arrieros,94,50,1,68,48,0,0,0,32,50,0,0,0,1,1,3,0
1212,1,12,arrieros,94,52,1,75,63,0,0,0,32,50,0,0,0,1,1,4,0
1212,1,13,arrieros,94,50,1,66,74,0,0,0,32,50,0,0,0,1,1,3,0
1212,1,14,arrieros,108,48,1,67,88,0,0,0,32,50,0,0,0,2,1,3,0
1212,1,15,arrieros,109,50,1,74,105,0,0,0,32,48,0,0,0,2,1,2,0
1212,1,16,arrieros,109,52,1,74,120,0,0,0,32,50,0,0,0,2,1,3,0
1212,1,17,arrieros,109,54,1,76,84,0,0,0,20,38,0,0,0,2,1,13,0
1212,1,18,arrieros,110,56,1,76,88,0,0,0,20,38,0,0,0,2,1,3,0
1212,1,19,arrieros,118,58,1,76,91,0,0,0,20,38,0,0,0,2,1,3,0
1212,1,20,arrieros,119,60,1,76,94,0,0,0,20,38,0,0,0,2,1,3,0
1212,1,21,arrieros,119,60,1,68,96,0,0,0,20,40,0,0,0,2,1,3,0
1212,1,22,arrieros,119,60,1,78,96,0,0,0,20,40,0,1,0,2,1,3,0
1212,1,23,arrieros,119,60,1,78,88,0,0,0,9,35,0,0,0,2,1,2,0
1212,1,24,arrieros,119,60,1,75,43,0,0,0,9,29,0,0,0,2,1,13,0
1212,1,25,arrieros,119,60,1,75,38,0,0,0,9,29,0,0,0,2,1,3,0
1212,1,26,arrieros,127,60,1,74,34,0,0,0,9,29,0,0,0,2,1,4,0
1212,1,27,arrieros,127,60,1,102,30,0,0,0,9,29,0,0,0,2,1,4,0
1212,1,28,arrieros,127,60,1,94,27,0,0,0,9,29,0,0,0,2,1,4,0
1212,1,29,arrieros,127,60,1,100,36,0,0,0,16,36,0,0,0,2,1,4,0
1212,1,30,arrieros,127,60,1,104,42,0,0,0,16,42,0,0,0,2,1,5,0
1212,1,31,arrieros,127,60,1,106,48,0,0,0,16,42,0,0,0,2,1,5,0
1212,1,32,arrieros,127,60,1,109,54,0,0,0,16,42,0,0,0,2,1,5,0
1212,1,33,arrieros,128,68,1,120,59,0,0,0,16,42,0,0,0,2,1,7,0
1212,1,34,arrieros,127,64,1,104,56,0,0,0,16,42,0,0,0,2,1,5,0
1212,1,35,arrieros,127,60,1,103,70,0,0,0,32,58,0,0,0,2,1,5,0
1212,1,36,arrieros,127,60,1,109,90,0,0,0,32,58,0,0,0,2,1,4,0
1212,1,37,arrieros,127,60,1,109,109,0,0,0,32,58,0,0,0,2,1,4,0
1212,1,38,arrieros,127,60,1,109,121,0,0,0,32,58,0,0,0,2,1,4,0
1212,1,39,arrieros,127,60,1,109,123,0,0,0,22,48,0,0,0,2,1,4,0
1212,1,40,arrieros,127,60,1,109,125,0,0,0,22,48,0,0,0,2,1,4,0
1212,1,41,arrieros,127,60,1,108,82,0,0,0,14,40,0,0,0,2,1,14,0
1212,1,42,arrieros,127,60,1,107,78,0,0,0,14,40,0,0,0,2,1,5,0
1212,1,43,arrieros,135,60,1,106,82,0,0,0,14,40,0,0,0,2,1,5,0
1212,1,44,arrieros,135,60,1,104,87,0,0,0,14,40,0,0,0,2,1,5,0
1212,1,45,arrieros,135,60,1,109,97,0,0,0,20,46,0,0,0,2,1,5,0
1212,1,46,arrieros,135,60,1,113,101,0,0,0,20,46,0,0,0,2,1,4,0
1212,1,47,arrieros,135,60,1,109,92,0,0,0,9,35,0,0,0,2,1,4,0
1212,1,48,arrieros,135,60,1,103,47,0,0,0,9,29,0,0,0,2,1,14,0
1212,1,49,arrieros,135,60,1,102,39,0,0,0,8,28,0,0,0,2,1,4,0
1212,1,50,arrieros,135,60,1,102,40,0,0,0,8,28,0,0,0,2,1,4,0
1212,1,51,arrieros,135,60,1,101,41,0,0,0,8,28,0,0,0,2,1,4,0
1212,1,52,arrieros,135,60,1,100,42,0,0,0,8,28,0,0,0,2,1,4,0
1212,1,53,arrieros,143,60,1,98,51,0,0,0,16,36,0,0,0,2,1,5,0
