criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1492","arrieros",,125.3384912959381,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 324 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","canteros",,166.34429400386847,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 430 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","ferrones",,56.479690522243715,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 146 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","hortelanos",,233.2688588007737,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 603 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","mercaderes",,74.6615087040619,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 193 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","mesta",,12.76595744680851,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 33 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","monjes",,342.7466150870406,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 886 sobre una mediana exacta de 258,5"
"prestigio","casa y partida","1492","salineros",,-7.350096711798839,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -19 sobre una mediana exacta de 258,5"
"actividad","casa y partida","1492","arrieros",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","ferrones",,9.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","19 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","ferrones",,4.5,"% de turnos sin decisión útil","< 10 %","cumple","","9 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","hortelanos",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","mercaderes",,0.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","1 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mercaderes",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","mesta",,4.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","monjes",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","salineros",,94,"% de turnos sin proponer órdenes","< 10 %","incumple","","188 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1492","arrieros",,4,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","8 de 200 turnos"
"escasez","casa y partida","1492","canteros",,1.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","3 de 200 turnos"
"escasez","casa y partida","1492","ferrones",,14,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","28 de 200 turnos"
"escasez","casa y partida","1492","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492","mercaderes",,1,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","2 de 200 turnos"
"escasez","casa y partida","1492","mesta",,11,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","22 de 200 turnos"
"escasez","casa y partida","1492","monjes",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492","salineros",,39.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","79 de 200 turnos"
"precios","partida","1492","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1492","",,45.67307692307692,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","95 de 208 comarcas sin tocar"
"ausencia","casa y partida","1492","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 168 · a mano 168 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","arrieros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 295 · a mano 295 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","canteros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 317 · a mano 317 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","canteros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 384 · a mano 384 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","ferrones",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 33 · a mano 33 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","ferrones",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -7 · a mano -7 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","hortelanos",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 451 · a mano 451 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","hortelanos",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 811 · a mano 811 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mercaderes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 120 · a mano 120 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mercaderes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 160 · a mano 160 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mesta",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 24 · a mano 24 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","mesta",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 3 · a mano 3 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","monjes",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 331 · a mano 331 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","monjes",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 712 · a mano 712 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","salineros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques -12 · a mano -12 · el dominio coincide turno a turno"
"ausencia","casa y partida","1492","salineros",200,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 7 · a mano 7 · el dominio coincide turno a turno"
"dominio","partida","1492","",,48,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T48"
"obra mayor","partida","1492","",,107,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","cumple","","2 de 8 casas lo alcanzan; la primera en T107"
"prestigio","casa y partida","1492-2","arrieros",,87.45098039215686,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 223 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","canteros",,169.80392156862746,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 433 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","ferrones",,32.549019607843135,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 83 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","hortelanos",,265.88235294117646,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 678 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","mercaderes",,71.37254901960785,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 182 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","mesta",,26.274509803921568,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 67 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","monjes",,319.6078431372549,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 815 sobre una mediana exacta de 255"
"prestigio","casa y partida","1492-2","salineros",,112.54901960784314,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 287 sobre una mediana exacta de 255"
"actividad","casa y partida","1492-2","arrieros",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","arrieros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","ferrones",,10.5,"% de turnos sin proponer órdenes","< 10 %","incumple","","21 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","ferrones",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","hortelanos",,2.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","5 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","mesta",,5,"% de turnos sin proponer órdenes","< 10 %","cumple","","10 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","monjes",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","monjes",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","salineros",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","salineros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1492-2","arrieros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492-2","canteros",,0.5,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","1 de 200 turnos"
"escasez","casa y partida","1492-2","ferrones",,14,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","28 de 200 turnos"
"escasez","casa y partida","1492-2","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492-2","mercaderes",,2.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","5 de 200 turnos"
"escasez","casa y partida","1492-2","mesta",,6.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","13 de 200 turnos"
"escasez","casa y partida","1492-2","monjes",,3.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","7 de 200 turnos"
"escasez","casa y partida","1492-2","salineros",,12,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","24 de 200 turnos"
"precios","partida","1492-2","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1492-2","",,38.46153846153846,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","80 de 208 comarcas sin tocar"
"ausencia","casa y partida","1492-2","arrieros",100,0,"% de diferencia de prestigio con el mismo plan","< 5 %","cumple","","por bloques 162 · a mano 162 · el dominio coincide turno a turno"
