criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1085","arrieros",,53.507340946166394,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 164 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","canteros",,125.61174551386623,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 385 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","ferrones",,38.499184339314844,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 118 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","hortelanos",,196.4110929853181,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 602 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","mercaderes",,63.621533442088094,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 195 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","mesta",,129.52691680261012,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 397 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","monjes",,292.33278955954324,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 896 sobre una mediana exacta de 306,5"
"prestigio","casa y partida","1085","salineros",,74.38825448613377,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 228 sobre una mediana exacta de 306,5"
"actividad","casa y partida","1085","arrieros",,2.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","5 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","canteros",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
