criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1492","arrieros",,59.21052631578947,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 135 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","canteros",,140.78947368421052,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 321 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","ferrones",,-12.719298245614034,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -29 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","hortelanos",,393.859649122807,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 898 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","mercaderes",,45.175438596491226,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 103 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","mesta",,18.42105263157895,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 42 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","monjes",,410.5263157894737,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 936 sobre una mediana exacta de 228"
"prestigio","casa y partida","1492","salineros",,173.68421052631578,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 396 sobre una mediana exacta de 228"
"actividad","casa y partida","1492","arrieros",,10.5,"% de turnos sin proponer órdenes","< 10 %","incumple","","21 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","arrieros",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","canteros",,4.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","9 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","canteros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","ferrones",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","ferrones",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","mesta",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","monjes",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","salineros",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1492","arrieros",,11.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","23 de 200 turnos"
"escasez","casa y partida","1492","canteros",,7,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","14 de 200 turnos"
"escasez","casa y partida","1492","ferrones",,38,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","76 de 200 turnos"
"escasez","casa y partida","1492","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492","mercaderes",,2.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","5 de 200 turnos"
"escasez","casa y partida","1492","mesta",,10.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","21 de 200 turnos"
"escasez","casa y partida","1492","monjes",,4,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","8 de 200 turnos"
"escasez","casa y partida","1492","salineros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"precios","partida","1492","",,0,"turnos seguidos de mercado abierto en un extremo","< 10 turnos","cumple","","ningún precio se quedó más de un turno en un extremo"
"tierra","partida","1492","",,49.51923076923077,"% de comarcas del mapa jugado que no toca nadie","< 5 %","incumple","T-049: el mapa jugado tiene que ser el recorte de la partida","103 de 208 comarcas sin tocar"
"ausencia","casa y partida","1492","arrieros",100,31.21693121693122,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 189 · cada seis 130 · diferencia absoluta 59"
"ausencia","casa y partida","1492","arrieros",200,79.25925925925925,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 135 · cada seis 28 · diferencia absoluta 107"
"ausencia","casa y partida","1492","canteros",100,17.54385964912281,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 342 · cada seis 282 · diferencia absoluta 60"
"ausencia","casa y partida","1492","canteros",200,27.539503386004515,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 321 · cada seis 443 · diferencia absoluta 122"
"ausencia","casa y partida","1492","ferrones",100,20,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno -44 · cada seis -55 · diferencia absoluta 11"
"ausencia","casa y partida","1492","ferrones",200,52.459016393442624,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno -29 · cada seis -61 · diferencia absoluta 32"
"ausencia","casa y partida","1492","hortelanos",100,8.433734939759036,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 456 · cada seis 498 · diferencia absoluta 42"
"ausencia","casa y partida","1492","hortelanos",200,39.42093541202673,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 898 · cada seis 544 · diferencia absoluta 354"
"ausencia","casa y partida","1492","mercaderes",100,63.855421686746986,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 83 · cada seis 30 · diferencia absoluta 53"
"ausencia","casa y partida","1492","mercaderes",200,3.7383177570093458,"% de diferencia de prestigio","< 5 %","cumple","T-051: los dos planes tienen que ser equivalentes","cada turno 103 · cada seis 107 · diferencia absoluta 4"
"ausencia","casa y partida","1492","mesta",100,66.66666666666667,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 63 · cada seis 21 · diferencia absoluta 42"
"ausencia","casa y partida","1492","mesta",200,76.19047619047619,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 42 · cada seis 10 · diferencia absoluta 32"
"ausencia","casa y partida","1492","monjes",100,37.33031674208145,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 442 · cada seis 277 · diferencia absoluta 165"
"ausencia","casa y partida","1492","monjes",200,51.81623931623932,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 936 · cada seis 451 · diferencia absoluta 485"
"ausencia","casa y partida","1492","salineros",100,9.16030534351145,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 262 · cada seis 238 · diferencia absoluta 24"
"ausencia","casa y partida","1492","salineros",200,45.45454545454545,"% de diferencia de prestigio","< 5 %","incumple","T-051: los dos planes tienen que ser equivalentes","cada turno 396 · cada seis 216 · diferencia absoluta 180"
"dominio","partida","1492","",,43,"turno del primer «Un pequeño dominio»","60–100 turnos (extremos incluidos)","incumple","","4 de 8 casas lo alcanzan; la primera en T43"
"obra mayor","partida","1492","",,69,"turno de la primera obra mayor terminada","80–130 turnos (extremos incluidos)","incumple","","3 de 8 casas lo alcanzan; la primera en T69"
"prestigio","casa y partida","1492-2","arrieros",,89.2,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 223 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","canteros",,110.8,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 277 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","ferrones",,44.8,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 112 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","hortelanos",,342.4,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 856 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","mercaderes",,46.8,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 117 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","mesta",,24,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 60 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","monjes",,384.4,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 961 sobre una mediana exacta de 250"
"prestigio","casa y partida","1492-2","salineros",,112.8,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 282 sobre una mediana exacta de 250"
"actividad","casa y partida","1492-2","arrieros",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","ferrones",,6,"% de turnos sin proponer órdenes","< 10 %","cumple","","12 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","ferrones",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","mercaderes",,0.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","1 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","mercaderes",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","mesta",,5,"% de turnos sin proponer órdenes","< 10 %","cumple","","10 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","monjes",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492-2","salineros",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492-2","salineros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1492-2","arrieros",,6,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","12 de 200 turnos"
"escasez","casa y partida","1492-2","canteros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1492-2","ferrones",,13.5,"% de turnos con escasez","2–15 % (extremos incluidos)","cumple","","27 de 200 turnos"
"escasez","casa y partida","1492-2","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
