criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1085","arrieros",,58.64661654135338,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 195 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","canteros",,115.48872180451127,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 384 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","ferrones",,43.909774436090224,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 146 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","hortelanos",,171.12781954887217,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 569 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","mercaderes",,58.64661654135338,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 195 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","mesta",,124.21052631578948,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 413 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","monjes",,262.85714285714283,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 874 sobre una mediana exacta de 332,5"
"prestigio","casa y partida","1085","salineros",,84.51127819548873,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 281 sobre una mediana exacta de 332,5"
"actividad","casa y partida","1085","arrieros",,5.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","11 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","ferrones",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","ferrones",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
