criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1492","arrieros",,112.47165532879819,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 248 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","canteros",,181.40589569160997,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 400 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","ferrones",,64.85260770975057,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 143 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","hortelanos",,275.28344671201813,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 607 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","mercaderes",,87.52834467120181,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 193 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","mesta",,18.594104308390023,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 41 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","monjes",,332.87981859410434,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 734 sobre una mediana exacta de 220,5"
"prestigio","casa y partida","1492","salineros",,-8.616780045351474,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -19 sobre una mediana exacta de 220,5"
"actividad","casa y partida","1492","arrieros",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","ferrones",,15,"% de turnos sin proponer órdenes","< 10 %","incumple","","30 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","ferrones",,9,"% de turnos sin decisión útil","< 10 %","cumple","","18 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","hortelanos",,2,"% de turnos sin proponer órdenes","< 10 %","cumple","","4 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1492","mercaderes",,0.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","1 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","mercaderes",,0.5,"% de turnos sin decisión útil","< 10 %","cumple","","1 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
