criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1212","arrieros",,125.25667351129364,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 305 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","canteros",,164.2710472279261,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 400 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","ferrones",,-6.981519507186858,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio -17 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","hortelanos",,406.57084188911705,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 990 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","mercaderes",,67.35112936344969,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 164 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","mesta",,25.462012320328544,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 62 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","monjes",,267.3511293634497,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 651 sobre una mediana exacta de 243,5"
"prestigio","casa y partida","1212","salineros",,74.74332648870636,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 182 sobre una mediana exacta de 243,5"
"actividad","casa y partida","1212","arrieros",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","arrieros",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","ferrones",,3,"% de turnos sin proponer órdenes","< 10 %","cumple","","6 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","ferrones",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","mercaderes",,0,"% de turnos sin proponer órdenes","< 10 %","cumple","","0 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","mercaderes",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","mesta",,5,"% de turnos sin proponer órdenes","< 10 %","cumple","","10 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","mesta",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","monjes",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","monjes",,1.5,"% de turnos sin decisión útil","< 10 %","cumple","","3 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1212","salineros",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1212","salineros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"escasez","casa y partida","1212","arrieros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212","canteros",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
"escasez","casa y partida","1212","ferrones",,35,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","70 de 200 turnos"
"escasez","casa y partida","1212","hortelanos",,0,"% de turnos con escasez","2–15 % (extremos incluidos)","incumple","","0 de 200 turnos"
