casa,metrica,valor
arrieros,aperos,0
arrieros,capitulo_caminos,0
arrieros,capitulo_comercio,0
arrieros,capitulo_exploracion,54
arrieros,capitulo_ganaderia,0
arrieros,capitulo_hitos,75
arrieros,capitulo_industria,0
arrieros,capitulo_obras,0
arrieros,capitulo_poblacion,44
arrieros,capitulo_territorio,60
arrieros,cargasArbitradas,0
arrieros,comarcas,3
arrieros,comarcasIncorporadas,3
arrieros,edificio_aserradero,355
arrieros,edificio_granja,8129
arrieros,edificio_huerta,286
arrieros,indicioDeArbitraje,0
arrieros,ingresosDeFeria,0
arrieros,jornadas,308
arrieros,lanaEsquilada,0
arrieros,maravedis,103
arrieros,margenDeNegocios,0
arrieros,margenNetoDeNegocios,0
arrieros,negocios,0
arrieros,negociosRentables,0
arrieros,obrasMayores,0
arrieros,obrasTerminadas,9
arrieros,ordenesCanceladas,1
arrieros,ordenesDeAlta,641
arrieros,ordenesEnEspera,170
arrieros,ordenesPropuestas,624
arrieros,ordenesTerminadas,639
arrieros,partidasSinObraMayor,3
arrieros,poblacion,220
arrieros,prestigio,199
arrieros,primeraObraMayor,0
arrieros,primicias,0
arrieros,producido_hierro,0
arrieros,producido_lana,0
arrieros,producido_madera,355
arrieros,producido_maravedis,6254
arrieros,producido_pan,8405
arrieros,producido_piedra,0
arrieros,producido_sal,0
arrieros,pueblasFundadas,0
arrieros,puesto,5
arrieros,trashumancias,0
arrieros,turnosConEscasez,14
arrieros,turnosDeDecision,200
arrieros,turnosSinOrdenes,10
arrieros,vendido_hierro,0
arrieros,vendido_lana,0
arrieros,vendido_madera,222
arrieros,vendido_maravedis,0
arrieros,vendido_pan,0
arrieros,vendido_piedra,0
arrieros,vendido_sal,0
arrieros,ventasFuera,0
arrieros,ventasSinCompra,222
arrieros,volumenComerciado,1284
arrieros,volumenEnRuta,0
arrieros,prestigio_sobre_mediana_mil,793
arrieros,prestigio_entrando_cada_seis,183
canteros,aperos,0
canteros,capitulo_caminos,0
canteros,capitulo_comercio,0
canteros,capitulo_exploracion,50
canteros,capitulo_ganaderia,0
canteros,capitulo_hitos,105
canteros,capitulo_industria,0
canteros,capitulo_obras,120
canteros,capitulo_poblacion,18
canteros,capitulo_territorio,27
canteros,cargasArbitradas,0
canteros,comarcas,1
canteros,comarcasIncorporadas,1
canteros,edificio_cantera,506
canteros,edificio_granja,4767
