semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1212,1,1,arrieros,27,56,1,36,67,0,0,0,10,22,0,0,0,0,1,4,0
1212,1,2,arrieros,26,52,1,25,53,0,0,0,10,15,0,0,0,0,1,2,0
1212,1,3,arrieros,25,48,1,14,22,0,0,0,10,15,0,0,0,0,1,6,0
1212,1,4,arrieros,25,48,1,14,18,0,0,0,10,14,0,0,0,0,1,0,1
1212,1,5,arrieros,93,48,1,14,20,0,0,0,16,20,0,1,0,1,1,0,1
1212,1,6,arrieros,93,48,1,26,24,0,0,0,16,32,0,0,0,1,1,3,0
1212,1,7,arrieros,93,48,1,55,27,0,0,0,16,32,0,0,0,1,1,1,0
1212,1,8,arrieros,94,50,1,67,30,0,0,0,16,32,0,0,0,1,1,0,1
1212,1,9,arrieros,94,52,1,74,33,0,0,0,16,34,0,0,0,1,1,3,0
1212,1,10,arrieros,94,50,1,65,30,0,0,0,16,34,0,0,0,1,1,3,0
1212,1,11,arrieros,94,52,1,78,51,0,0,0,32,50,0,0,0,1,1,2,0
1212,1,12,arrieros,94,54,1,71,63,0,0,0,32,50,0,0,0,1,1,4,0
1212,1,13,arrieros,94,52,1,69,77,0,0,0,32,50,0,0,0,1,1,3,0
1212,1,14,arrieros,109,50,1,69,89,0,0,0,32,50,0,0,0,2,1,3,0
1212,1,15,arrieros,109,52,1,76,106,0,0,0,32,50,0,0,0,2,1,2,0
1212,1,16,arrieros,109,54,1,76,120,0,0,0,32,50,0,0,0,2,1,3,0
1212,1,17,arrieros,110,56,1,76,84,0,0,0,20,38,0,0,0,2,1,13,0
1212,1,18,arrieros,110,58,1,76,87,0,0,0,20,38,0,0,0,2,1,3,0
1212,1,19,arrieros,119,60,1,76,90,0,0,0,20,38,0,0,0,2,1,3,0
1212,1,20,arrieros,119,60,1,80,95,0,0,0,20,40,0,0,0,2,1,3,0
1212,1,21,arrieros,119,60,1,68,96,0,0,0,20,40,0,0,0,2,1,3,0
1212,1,22,arrieros,119,60,1,81,96,0,0,0,20,40,0,1,0,2,1,3,0
1212,1,23,arrieros,119,60,1,78,89,0,0,0,10,36,0,0,0,2,1,3,0
