casa,metrica,valor
arrieros,capitulo_caminos,0
arrieros,capitulo_comercio,0
arrieros,capitulo_exploracion,42
arrieros,capitulo_ganaderia,0
arrieros,capitulo_hitos,65
arrieros,capitulo_industria,0
arrieros,capitulo_obras,0
arrieros,capitulo_poblacion,60
arrieros,capitulo_territorio,73
arrieros,cargasArbitradas,0
arrieros,comarcas,4
arrieros,comarcasIncorporadas,4
arrieros,edificio_aserradero,736
arrieros,edificio_granja,8767
arrieros,indicioDeArbitraje,0
arrieros,ingresosDeFeria,0
arrieros,jornadas,202
arrieros,lanaEsquilada,0
arrieros,maravedis,331
arrieros,margenDeNegocios,0
arrieros,margenNetoDeNegocios,0
arrieros,negocios,0
arrieros,obrasMayores,0
arrieros,obrasTerminadas,16
arrieros,ordenesCanceladas,1
arrieros,ordenesDeAlta,696
arrieros,ordenesEnEspera,55
arrieros,ordenesPropuestas,679
arrieros,ordenesTerminadas,695
arrieros,partidasSinObraMayor,3
arrieros,poblacion,304
arrieros,prestigio,207
arrieros,primeraObraMayor,0
arrieros,primicias,0
arrieros,producido_hierro,0
arrieros,producido_lana,0
arrieros,producido_madera,736
arrieros,producido_maravedis,6159
arrieros,producido_pan,8765
arrieros,producido_piedra,0
arrieros,producido_sal,0
arrieros,pueblasFundadas,0
arrieros,puesto,5
arrieros,turnosConEscasez,14
arrieros,turnosDeDecision,200
arrieros,turnosSinOrdenes,5
arrieros,ventasSinCompra,476
arrieros,volumenComerciado,1519
arrieros,volumenEnRuta,0
arrieros,prestigio_sobre_mediana_mil,958
arrieros,prestigio_entrando_cada_seis,76
canteros,capitulo_caminos,0
canteros,capitulo_comercio,0
canteros,capitulo_exploracion,15
canteros,capitulo_ganaderia,0
canteros,capitulo_hitos,115
canteros,capitulo_industria,0
canteros,capitulo_obras,120
canteros,capitulo_poblacion,16
canteros,capitulo_territorio,20
canteros,cargasArbitradas,0
canteros,comarcas,1
canteros,comarcasIncorporadas,0
canteros,edificio_cantera,820
canteros,edificio_granja,3438
canteros,indicioDeArbitraje,0
canteros,ingresosDeFeria,0
canteros,jornadas,17
canteros,lanaEsquilada,0
canteros,maravedis,85
canteros,margenDeNegocios,0
canteros,margenNetoDeNegocios,0
canteros,negocios,0
canteros,obrasMayores,1
canteros,obrasTerminadas,4
canteros,ordenesCanceladas,0
canteros,ordenesDeAlta,422
canteros,ordenesEnEspera,7
canteros,ordenesPropuestas,407
canteros,ordenesTerminadas,421
canteros,partidasSinObraMayor,0
canteros,poblacion,80
canteros,prestigio,249
canteros,primeraObraMayor,88
canteros,primicias,1
canteros,producido_hierro,0
canteros,producido_lana,0
canteros,producido_madera,0
canteros,producido_maravedis,3359
canteros,producido_pan,3438
canteros,producido_piedra,820
canteros,producido_sal,0
canteros,pueblasFundadas,0
canteros,puesto,4
canteros,turnosConEscasez,37
canteros,turnosDeDecision,200
canteros,turnosSinOrdenes,12
canteros,ventasSinCompra,0
canteros,volumenComerciado,729
canteros,volumenEnRuta,0
canteros,prestigio_sobre_mediana_mil,1153
canteros,prestigio_entrando_cada_seis,104
ferrones,capitulo_caminos,0
ferrones,capitulo_comercio,0
ferrones,capitulo_exploracion,10
ferrones,capitulo_ganaderia,0
ferrones,capitulo_hitos,25
ferrones,capitulo_industria,3
ferrones,capitulo_obras,0
ferrones,capitulo_poblacion,12
ferrones,capitulo_territorio,20
ferrones,cargasArbitradas,0
ferrones,comarcas,1
ferrones,comarcasIncorporadas,0
ferrones,edificio_cantera,360
ferrones,edificio_ferreria,169
ferrones,edificio_granja,2379
ferrones,edificio_lonja,37
ferrones,indicioDeArbitraje,0
ferrones,ingresosDeFeria,0
ferrones,jornadas,14
ferrones,lanaEsquilada,0
ferrones,maravedis,106
ferrones,margenDeNegocios,0
ferrones,margenNetoDeNegocios,0
ferrones,negocios,0
ferrones,obrasMayores,0
ferrones,obrasTerminadas,4
ferrones,ordenesCanceladas,0
ferrones,ordenesDeAlta,571
ferrones,ordenesEnEspera,6
ferrones,ordenesPropuestas,554
ferrones,ordenesTerminadas,571
ferrones,partidasSinObraMayor,3
ferrones,poblacion,60
ferrones,prestigio,54
ferrones,primeraObraMayor,0
ferrones,primicias,0
ferrones,producido_hierro,169
ferrones,producido_lana,0
ferrones,producido_madera,0
ferrones,producido_maravedis,3184
ferrones,producido_pan,2416
ferrones,producido_piedra,360
ferrones,producido_sal,0
ferrones,pueblasFundadas,0
ferrones,puesto,7
ferrones,turnosConEscasez,16
ferrones,turnosDeDecision,200
ferrones,turnosSinOrdenes,9
ferrones,ventasSinCompra,290
ferrones,volumenComerciado,1270
ferrones,volumenEnRuta,0
ferrones,prestigio_sobre_mediana_mil,250
ferrones,prestigio_entrando_cada_seis,-23
hortelanos,capitulo_caminos,0
hortelanos,capitulo_comercio,0
hortelanos,capitulo_exploracion,19
hortelanos,capitulo_ganaderia,0
hortelanos,capitulo_hitos,142
hortelanos,capitulo_industria,0
hortelanos,capitulo_obras,0
hortelanos,capitulo_poblacion,73
hortelanos,capitulo_territorio,113
hortelanos,cargasArbitradas,0
hortelanos,comarcas,6
hortelanos,comarcasIncorporadas,5
hortelanos,edificio_granja,6218
hortelanos,edificio_huerta,10017
hortelanos,indicioDeArbitraje,0
hortelanos,ingresosDeFeria,0
hortelanos,jornadas,129
hortelanos,lanaEsquilada,0
hortelanos,maravedis,1337
hortelanos,margenDeNegocios,0
hortelanos,margenNetoDeNegocios,0
hortelanos,negocios,0
hortelanos,obrasMayores,0
