criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1492","arrieros",,67.90450928381964,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 128 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","canteros",,132.09549071618036,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 249 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","ferrones",,38.726790450928384,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 73 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","hortelanos",,136.87002652519894,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 258 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","mercaderes",,36.60477453580902,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 69 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","mesta",,182.49336870026525,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 344 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","monjes",,205.30503978779842,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 387 sobre una mediana exacta de 188,5"
"prestigio","casa y partida","1492","salineros",,21.220159151193634,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 40 sobre una mediana exacta de 188,5"
"actividad","casa y partida","1492","arrieros",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","arrieros",,1.5,"% de turnos sin decisión útil","< 10 %","no evaluable","T-050: distinguir «no propuso órdenes» de «no había nada útil que hacer»","3 de 200 turnos en que entró el robot; que las órdenes propuestas sirvieran de algo no lo mide este banco"
"actividad","casa y partida","1492","canteros",,6,"% de turnos sin proponer órdenes","< 10 %","cumple","","12 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","canteros",,6,"% de turnos sin decisión útil","< 10 %","no evaluable","T-050: distinguir «no propuso órdenes» de «no había nada útil que hacer»","12 de 200 turnos en que entró el robot; que las órdenes propuestas sirvieran de algo no lo mide este banco"
"actividad","casa y partida","1492","ferrones",,6,"% de turnos sin proponer órdenes","< 10 %","cumple","","12 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1492","ferrones",,6,"% de turnos sin decisión útil","< 10 %","no evaluable","T-050: distinguir «no propuso órdenes» de «no había nada útil que hacer»","12 de 200 turnos en que entró el robot; que las órdenes propuestas sirvieran de algo no lo mide este banco"
"actividad","casa y partida","1492","hortelanos",,67,"% de turnos sin proponer órdenes","< 10 %","incumple","","134 de 200 turnos en que entró el robot"
