criterio,ambito,semilla,casa,turno,observado,unidad,objetivo,estado,precondicion,detalle
"prestigio","casa y partida","1085","arrieros",,81.64556962025317,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 258 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","canteros",,160.126582278481,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 506 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","ferrones",,47.46835443037975,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 150 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","hortelanos",,200.63291139240508,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 634 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","mercaderes",,66.77215189873418,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 211 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","mesta",,15.822784810126583,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 50 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","monjes",,280.0632911392405,"% de la mediana","80–120 % de la mediana (extremos incluidos)","incumple","","prestigio 885 sobre una mediana exacta de 316"
"prestigio","casa y partida","1085","salineros",,118.35443037974683,"% de la mediana","80–120 % de la mediana (extremos incluidos)","cumple","","prestigio 374 sobre una mediana exacta de 316"
"actividad","casa y partida","1085","arrieros",,2.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","5 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","arrieros",,2,"% de turnos sin decisión útil","< 10 %","cumple","","4 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","canteros",,1,"% de turnos sin proponer órdenes","< 10 %","cumple","","2 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","canteros",,1,"% de turnos sin decisión útil","< 10 %","cumple","","2 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","ferrones",,4,"% de turnos sin proponer órdenes","< 10 %","cumple","","8 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","ferrones",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","hortelanos",,1.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","3 de 200 turnos en que entró el robot"
"decisiones útiles","casa y partida","1085","hortelanos",,0,"% de turnos sin decisión útil","< 10 %","cumple","","0 de 200 turnos sin ninguna orden que trabajara ni plan en marcha"
"actividad","casa y partida","1085","mercaderes",,0.5,"% de turnos sin proponer órdenes","< 10 %","cumple","","1 de 200 turnos en que entró el robot"
