semilla,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,escasez,decidio,sin_decision
1492,106,arrieros,77,89,1,125,70,0,1,0
1492,107,arrieros,77,89,1,129,84,0,1,0
1492,108,arrieros,77,89,1,127,98,0,1,0
1492,109,arrieros,77,89,1,129,111,0,1,0
1492,110,arrieros,77,89,1,127,124,0,1,0
1492,111,arrieros,77,89,1,128,136,0,1,0
1492,112,arrieros,77,89,1,126,148,0,1,0
1492,113,arrieros,77,89,1,125,148,0,1,0
1492,114,arrieros,77,89,1,121,141,0,1,0
1492,115,arrieros,77,89,1,97,134,0,1,0
1492,116,arrieros,77,89,1,104,125,0,1,0
1492,117,arrieros,77,89,1,116,121,0,1,0
1492,118,arrieros,77,89,1,122,117,0,1,0
1492,119,arrieros,77,89,1,118,107,0,1,0
1492,120,arrieros,77,89,1,117,98,0,1,0
1492,121,arrieros,77,89,1,112,89,0,1,0
1492,122,arrieros,77,89,1,109,80,0,1,0
1492,123,arrieros,77,89,1,116,71,0,1,0
1492,124,arrieros,77,89,1,112,62,0,1,0
1492,125,arrieros,77,89,1,111,58,0,1,0
1492,126,arrieros,77,89,1,125,53,0,1,0
1492,127,arrieros,77,89,1,127,49,0,1,0
1492,128,arrieros,77,89,1,122,47,0,1,0
1492,129,arrieros,77,89,1,127,45,0,1,0
1492,130,arrieros,77,89,1,125,42,0,1,0
1492,131,arrieros,77,89,1,125,55,0,1,0
1492,132,arrieros,77,89,1,119,68,0,1,0
1492,133,arrieros,77,89,1,126,80,0,1,0
1492,134,arrieros,77,89,1,123,91,0,1,0
1492,135,arrieros,77,89,1,125,103,0,1,0
1492,136,arrieros,77,89,1,125,113,0,1,0
1492,137,arrieros,77,89,1,121,112,0,1,0
1492,138,arrieros,77,89,1,126,111,0,1,0
1492,139,arrieros,77,89,1,124,109,0,1,0
1492,140,arrieros,77,89,1,129,108,0,1,0
1492,141,arrieros,77,89,1,125,107,0,1,0
1492,142,arrieros,77,89,1,125,106,0,1,0
1492,143,arrieros,77,89,1,125,98,0,1,0
1492,144,arrieros,77,89,1,114,90,0,1,0
1492,145,arrieros,77,89,1,115,82,0,1,0
1492,146,arrieros,77,89,1,104,74,0,1,0
1492,147,arrieros,77,89,1,110,66,0,1,0
1492,148,arrieros,77,89,1,115,56,0,1,0
1492,149,arrieros,77,89,1,118,52,0,1,0
1492,150,arrieros,77,89,1,119,49,0,1,0
1492,151,arrieros,77,89,1,122,46,0,1,0
1492,152,arrieros,77,89,1,117,43,0,1,0
1492,153,arrieros,77,89,1,124,40,0,1,0
1492,154,arrieros,77,89,1,119,37,0,1,0
1492,155,arrieros,77,89,1,122,51,0,1,0
1492,156,arrieros,77,89,1,117,63,0,1,0
1492,157,arrieros,77,89,1,125,75,0,1,0
1492,158,arrieros,77,89,1,119,86,0,1,0
1492,159,arrieros,77,89,1,127,98,0,1,0
1492,160,arrieros,77,89,1,123,108,0,1,0
1492,161,arrieros,77,89,1,123,102,0,1,0
1492,162,arrieros,77,89,1,126,95,0,1,0
1492,163,arrieros,77,89,1,128,88,0,1,0
1492,164,arrieros,77,89,1,127,82,0,1,0
1492,165,arrieros,77,89,1,124,77,0,1,0
1492,166,arrieros,77,89,1,127,72,0,1,0
1492,167,arrieros,77,89,1,122,65,0,1,0
1492,168,arrieros,77,89,1,114,58,0,1,0
1492,169,arrieros,77,89,1,118,52,0,1,0
1492,170,arrieros,77,89,1,111,46,0,1,0
1492,171,arrieros,77,89,1,115,40,0,1,0
1492,172,arrieros,77,89,1,117,33,0,1,0
1492,173,arrieros,77,89,1,110,30,0,1,0
1492,174,arrieros,77,89,1,120,28,0,1,0
1492,175,arrieros,77,89,1,119,25,0,1,0
1492,176,arrieros,77,89,1,122,23,0,1,0
1492,177,arrieros,77,89,1,120,21,0,1,0
1492,178,arrieros,77,89,1,122,19,0,1,0
1492,179,arrieros,77,89,1,123,32,0,1,0
1492,180,arrieros,77,89,1,123,45,0,1,0
1492,181,arrieros,77,89,1,128,57,0,1,0
1492,182,arrieros,77,89,1,127,69,0,1,0
1492,183,arrieros,77,89,1,128,81,0,1,0
1492,184,arrieros,77,89,1,126,93,0,1,0
1492,185,arrieros,77,89,1,122,93,0,1,0
1492,186,arrieros,77,89,1,128,93,0,1,0
1492,187,arrieros,77,89,1,126,92,0,1,0
1492,188,arrieros,77,89,1,127,92,0,1,0
1492,189,arrieros,77,89,1,120,92,0,1,0
1492,190,arrieros,77,89,1,125,92,0,1,0
1492,191,arrieros,77,89,1,124,84,0,1,0
1492,192,arrieros,77,89,1,115,78,0,1,0
1492,193,arrieros,77,89,1,119,71,0,1,0
1492,194,arrieros,77,89,1,110,63,0,1,0
1492,195,arrieros,77,89,1,115,55,0,1,0
1492,196,arrieros,77,89,1,114,47,0,1,0
1492,197,arrieros,77,89,1,110,44,0,1,0
1492,198,arrieros,77,89,1,116,41,0,1,0
1492,199,arrieros,237,89,1,116,37,0,1,0
1492,200,arrieros,237,89,1,117,36,0,1,0
1492,1,canteros,46,116,1,45,50,0,1,0
1492,2,canteros,46,116,1,32,30,0,1,0
1492,3,canteros,46,116,1,24,9,0,1,0
1492,4,canteros,45,116,1,31,0,1,1,1
1492,5,canteros,44,116,1,46,0,1,1,0
1492,6,canteros,42,113,1,72,0,1,1,1
1492,7,canteros,41,110,1,86,0,1,1,0
1492,8,canteros,39,107,1,89,1,1,1,0
1492,9,canteros,37,104,1,94,2,1,1,0
1492,10,canteros,36,101,1,94,3,1,1,0
1492,11,canteros,36,101,1,99,9,0,1,0
1492,12,canteros,36,101,1,99,15,0,1,0
1492,13,canteros,36,101,1,97,22,0,1,0
1492,14,canteros,36,101,1,97,28,0,1,0
1492,15,canteros,36,101,1,95,34,0,1,0
1492,16,canteros,36,101,1,94,40,0,1,0
1492,17,canteros,36,101,1,100,35,0,1,0
1492,18,canteros,36,101,1,99,30,0,1,0
1492,19,canteros,36,101,1,97,27,0,1,0
1492,20,canteros,36,101,1,98,24,0,1,0
1492,21,canteros,36,101,1,96,21,0,1,0
1492,22,canteros,36,101,1,97,20,0,1,0
1492,23,canteros,36,101,1,94,11,0,1,0
1492,24,canteros,35,101,1,85,4,1,1,0
1492,25,canteros,34,101,1,89,3,1,1,0
1492,26,canteros,32,98,1,83,2,1,1,0
1492,27,canteros,31,96,1,83,3,1,1,0
1492,28,canteros,29,94,1,84,2,1,1,0
1492,29,canteros,28,92,1,84,2,1,1,0
1492,30,canteros,27,90,1,79,2,1,1,0
1492,31,canteros,25,88,1,79,2,1,1,0
1492,32,canteros,24,86,1,77,2,1,1,0
1492,33,canteros,22,84,1,77,2,1,1,0
1492,34,canteros,21,82,1,78,1,1,1,0
1492,35,canteros,21,82,1,18,1,0,1,0
1492,36,canteros,20,82,1,34,2,1,1,0
1492,37,canteros,19,82,1,44,0,1,1,1
1492,38,canteros,19,82,1,50,2,0,1,1
1492,39,canteros,19,82,1,60,4,0,1,1
1492,40,canteros,19,82,1,70,6,0,1,1
1492,41,canteros,19,82,1,70,2,0,1,0
1492,42,canteros,18,82,1,72,1,1,1,0
1492,43,canteros,17,82,1,76,1,1,1,0
1492,44,canteros,16,80,1,73,1,1,1,0
1492,45,canteros,14,78,1,77,1,1,1,0
1492,46,canteros,13,76,1,68,1,1,1,0
1492,47,canteros,11,74,1,85,1,1,1,0
1492,48,canteros,10,72,1,69,0,1,1,0
1492,49,canteros,9,70,1,83,2,1,1,0
1492,50,canteros,7,68,1,69,0,1,1,0
1492,51,canteros,6,66,1,89,2,1,1,0
1492,52,canteros,5,65,1,69,0,1,1,0
1492,53,canteros,3,64,1,88,3,1,1,0
1492,54,canteros,2,63,1,69,0,1,1,0
1492,55,canteros,1,62,1,87,3,1,1,0
1492,56,canteros,0,61,1,69,0,1,1,0
1492,57,canteros,-1,60,1,85,6,1,1,0
1492,58,canteros,-3,59,1,69,0,1,1,0
1492,59,canteros,-3,59,1,85,8,0,1,0
1492,60,canteros,-3,59,1,63,11,0,1,0
1492,61,canteros,-3,59,1,79,24,0,1,0
1492,62,canteros,-2,60,1,68,31,0,1,0
1492,63,canteros,-2,60,1,82,41,0,1,0
1492,64,canteros,-2,60,1,65,50,0,1,0
1492,65,canteros,-3,58,1,62,47,0,1,0
1492,66,canteros,-3,56,1,50,41,0,1,0
1492,67,canteros,-3,58,1,58,47,0,1,1
1492,68,canteros,-2,60,1,62,52,0,1,1
1492,69,canteros,-2,60,1,71,56,0,1,1
1492,70,canteros,-2,60,1,69,60,0,1,0
1492,71,canteros,-2,60,1,77,55,0,1,0
1492,72,canteros,-2,60,1,69,48,0,1,0
1492,73,canteros,-2,60,1,85,45,0,1,0
1492,74,canteros,-2,60,1,69,39,0,1,0
1492,75,canteros,-2,60,1,82,38,0,1,0
1492,76,canteros,-2,60,1,69,32,0,1,0
1492,77,canteros,-2,60,1,87,34,0,1,0
1492,78,canteros,-2,60,1,69,32,0,1,0
1492,79,canteros,-2,60,1,89,36,0,1,0
1492,80,canteros,-2,60,1,73,34,0,1,0
1492,81,canteros,-2,60,1,77,38,0,1,0
1492,82,canteros,-2,60,1,79,38,0,1,0
1492,83,canteros,-2,60,1,80,54,0,1,0
1492,84,canteros,-2,60,1,78,71,0,1,0
1492,85,canteros,-2,60,1,77,87,0,1,0
1492,86,canteros,-2,60,1,79,62,0,1,0
1492,87,canteros,-2,60,1,81,77,0,1,0
1492,88,canteros,208,63,1,76,93,0,1,0
1492,89,canteros,224,66,1,81,99,0,1,0
1492,90,canteros,237,69,1,79,100,0,1,0
1492,91,canteros,238,72,1,81,101,0,1,0
1492,92,canteros,242,75,1,80,101,0,1,0
1492,93,canteros,242,75,1,82,101,0,1,0
1492,94,canteros,242,75,1,81,101,0,1,0
1492,95,canteros,242,75,1,82,94,0,1,0
1492,96,canteros,245,75,1,76,87,0,1,0
1492,97,canteros,245,75,1,77,80,0,1,0
1492,98,canteros,245,75,1,76,73,0,1,0
1492,99,canteros,245,75,1,77,66,0,1,0
1492,100,canteros,248,75,1,76,59,0,1,0
1492,101,canteros,248,75,1,77,56,0,1,0
1492,102,canteros,248,75,1,80,53,0,1,0
1492,103,canteros,251,75,1,81,51,0,1,0
1492,104,canteros,251,75,1,81,50,0,1,0
1492,105,canteros,251,75,1,82,49,0,1,0
1492,106,canteros,251,75,1,82,48,0,1,0
1492,107,canteros,251,78,1,83,60,0,1,0
1492,108,canteros,252,80,1,83,71,0,1,0
1492,109,canteros,252,80,1,82,81,0,1,0
1492,110,canteros,252,80,1,82,91,0,1,0
1492,111,canteros,252,80,1,86,92,0,1,0
1492,112,canteros,252,80,1,86,100,0,1,0
1492,113,canteros,252,80,1,87,100,0,1,0
1492,114,canteros,252,80,1,86,100,0,1,0
1492,115,canteros,255,80,1,84,101,0,1,0
1492,116,canteros,255,80,1,86,101,0,1,0
1492,117,canteros,255,80,1,83,101,0,1,0
1492,118,canteros,255,80,1,85,101,0,1,0
1492,119,canteros,255,80,1,82,93,0,1,0
1492,120,canteros,255,80,1,78,85,0,1,0
1492,121,canteros,255,80,1,80,76,0,1,0
1492,122,canteros,255,80,1,76,68,0,1,0
1492,123,canteros,255,80,1,78,60,0,1,0
1492,124,canteros,255,80,1,76,51,0,1,0
1492,125,canteros,255,80,1,75,48,0,1,0
1492,126,canteros,255,80,1,82,44,0,1,0
1492,127,canteros,255,80,1,81,40,0,1,0
1492,128,canteros,255,80,1,85,37,0,1,0
1492,129,canteros,255,80,1,84,34,0,1,0
1492,130,canteros,255,80,1,84,32,0,1,0
1492,131,canteros,255,80,1,83,44,0,1,0
1492,132,canteros,255,80,1,83,55,0,1,0
1492,133,canteros,255,80,1,84,66,0,1,0
1492,134,canteros,255,80,1,84,77,0,1,0
1492,135,canteros,255,80,1,85,87,0,1,0
1492,136,canteros,255,80,1,84,97,0,1,0
1492,137,canteros,255,80,1,85,97,0,1,0
1492,138,canteros,255,80,1,84,97,0,1,0
1492,139,canteros,255,80,1,84,97,0,1,0
1492,140,canteros,255,80,1,83,97,0,1,0
1492,141,canteros,255,80,1,83,97,0,1,0
1492,142,canteros,255,80,1,82,97,0,1,0
1492,143,canteros,255,80,1,84,89,0,1,0
1492,144,canteros,255,80,1,80,80,0,1,0
1492,145,canteros,255,80,1,79,73,0,1,0
1492,146,canteros,255,80,1,77,65,0,1,0
1492,147,canteros,255,80,1,76,57,0,1,0
1492,148,canteros,255,80,1,77,49,0,1,0
1492,149,canteros,255,80,1,76,45,0,1,0
1492,150,canteros,255,80,1,83,41,0,1,0
1492,151,canteros,255,80,1,82,37,0,1,0
1492,152,canteros,255,80,1,82,35,0,1,0
1492,153,canteros,255,80,1,84,32,0,1,0
1492,154,canteros,255,80,1,84,29,0,1,0
1492,155,canteros,255,80,1,83,41,0,1,0
1492,156,canteros,255,80,1,85,53,0,1,0
1492,157,canteros,255,80,1,84,64,0,1,0
1492,158,canteros,255,80,1,86,75,0,1,0
1492,159,canteros,255,80,1,84,85,0,1,0
1492,160,canteros,255,80,1,86,95,0,1,0
1492,161,canteros,255,80,1,84,95,0,1,0
1492,162,canteros,255,80,1,85,95,0,1,0
1492,163,canteros,255,80,1,83,95,0,1,0
1492,164,canteros,255,80,1,84,95,0,1,0
1492,165,canteros,255,80,1,82,95,0,1,0
1492,166,canteros,255,80,1,85,95,0,1,0
1492,167,canteros,255,80,1,86,86,0,1,0
1492,168,canteros,255,80,1,80,78,0,1,0
1492,169,canteros,255,80,1,80,71,0,1,0
1492,170,canteros,255,80,1,77,63,0,1,0
1492,171,canteros,255,80,1,77,55,0,1,0
1492,172,canteros,255,80,1,77,47,0,1,0
1492,173,canteros,255,80,1,77,43,0,1,0
1492,174,canteros,255,80,1,83,39,0,1,0
1492,175,canteros,255,80,1,83,35,0,1,0
1492,176,canteros,255,80,1,82,33,0,1,0
1492,177,canteros,255,80,1,82,31,0,1,0
1492,178,canteros,255,80,1,86,28,0,1,0
1492,179,canteros,255,80,1,86,39,0,1,0
1492,180,canteros,255,80,1,87,51,0,1,0
1492,181,canteros,255,80,1,86,62,0,1,0
1492,182,canteros,255,80,1,84,74,0,1,0
1492,183,canteros,255,80,1,86,84,0,1,0
1492,184,canteros,255,80,1,83,94,0,1,0
1492,185,canteros,255,80,1,85,94,0,1,0
1492,186,canteros,255,80,1,82,94,0,1,0
1492,187,canteros,255,80,1,84,94,0,1,0
1492,188,canteros,255,80,1,86,93,0,1,0
1492,189,canteros,255,80,1,85,93,0,1,0
1492,190,canteros,255,80,1,87,93,0,1,0
1492,191,canteros,255,80,1,85,85,0,1,0
1492,192,canteros,255,80,1,78,78,0,1,0
1492,193,canteros,255,80,1,79,71,0,1,0
1492,194,canteros,255,80,1,75,63,0,1,0
1492,195,canteros,255,80,1,76,55,0,1,0
1492,196,canteros,255,80,1,75,47,0,1,0
1492,197,canteros,255,80,1,76,43,0,1,0
1492,198,canteros,255,80,1,81,39,0,1,0
1492,199,canteros,255,80,1,82,35,0,1,0
1492,200,canteros,255,80,1,83,32,0,1,0
1492,1,ferrones,32,46,1,31,63,0,1,0
1492,2,ferrones,31,42,1,11,46,0,1,0
1492,3,ferrones,31,42,1,11,40,0,1,1
1492,4,ferrones,31,42,1,11,34,0,1,1
1492,5,ferrones,31,42,1,11,30,0,1,1
1492,6,ferrones,31,42,1,15,28,0,1,1
1492,7,ferrones,31,42,1,19,26,0,1,1
1492,8,ferrones,31,42,1,3,24,0,1,1
1492,9,ferrones,31,42,1,7,21,0,1,1
1492,10,ferrones,31,42,1,11,18,0,1,1
1492,11,ferrones,31,42,1,23,26,0,1,0
1492,12,ferrones,31,44,1,35,34,0,1,1
1492,13,ferrones,31,42,1,27,31,0,1,0
1492,14,ferrones,31,44,1,39,39,0,1,1
1492,15,ferrones,31,42,1,31,36,0,1,0
1492,16,ferrones,31,44,1,43,44,0,1,1
1492,17,ferrones,32,46,1,55,44,0,1,1
1492,18,ferrones,32,48,1,67,44,0,1,1
1492,19,ferrones,33,50,1,79,43,0,1,1
1492,20,ferrones,33,50,1,74,42,0,1,0
1492,21,ferrones,33,50,1,81,43,0,1,0
1492,22,ferrones,33,50,1,108,43,0,1,0
1492,23,ferrones,33,50,1,106,39,0,1,0
1492,24,ferrones,33,50,1,107,38,0,1,0
1492,25,ferrones,33,50,1,103,37,0,1,0
1492,26,ferrones,33,50,1,103,36,0,1,0
1492,27,ferrones,33,50,1,103,34,0,1,0
1492,28,ferrones,33,50,1,102,32,0,1,0
1492,29,ferrones,33,50,1,102,32,0,1,0
1492,30,ferrones,33,50,1,106,32,0,1,0
1492,31,ferrones,33,50,1,98,32,0,1,0
1492,32,ferrones,33,50,1,106,36,0,1,0
1492,33,ferrones,33,50,1,72,36,0,1,0
1492,34,ferrones,33,50,1,107,32,0,1,0
1492,35,ferrones,33,50,1,77,31,0,1,0
1492,36,ferrones,33,52,1,92,34,0,1,0
1492,37,ferrones,33,54,1,82,34,0,1,0
1492,38,ferrones,33,54,1,87,36,0,1,0
1492,39,ferrones,33,54,1,84,37,0,1,0
1492,40,ferrones,34,56,1,85,44,0,1,0
1492,41,ferrones,34,56,1,82,43,0,1,0
1492,42,ferrones,34,56,1,106,42,0,1,0
1492,43,ferrones,34,56,1,101,41,0,1,0
1492,44,ferrones,34,56,1,107,43,0,1,0
1492,45,ferrones,34,56,1,105,44,0,1,0
1492,46,ferrones,34,56,1,91,46,0,1,0
1492,47,ferrones,34,56,1,116,42,0,1,0
1492,48,ferrones,34,56,1,82,37,0,1,0
1492,49,ferrones,34,56,1,117,35,0,1,0
1492,50,ferrones,34,56,1,97,29,0,1,0
1492,51,ferrones,34,56,1,105,29,0,1,0
1492,52,ferrones,34,56,1,80,27,0,1,0
1492,53,ferrones,34,56,1,116,28,0,1,0
1492,54,ferrones,44,56,1,98,26,0,1,0
1492,55,ferrones,44,56,1,108,30,0,1,0
1492,56,ferrones,44,56,1,85,31,0,1,0
1492,57,ferrones,44,56,1,115,33,0,1,0
1492,58,ferrones,44,56,1,99,32,0,1,0
1492,59,ferrones,44,58,1,106,47,0,1,0
1492,60,ferrones,45,60,1,87,59,0,1,0
1492,61,ferrones,45,60,1,115,71,0,1,0
1492,62,ferrones,45,60,1,88,39,0,1,0
1492,63,ferrones,45,60,1,116,53,0,1,0
1492,64,ferrones,45,60,1,85,63,0,1,0
1492,65,ferrones,45,60,1,117,67,0,1,0
1492,66,ferrones,60,60,1,85,67,0,1,0
1492,67,ferrones,73,60,1,117,71,0,1,0
1492,68,ferrones,73,60,1,85,71,0,1,0
1492,69,ferrones,73,60,1,117,75,0,1,0
1492,70,ferrones,73,60,1,85,74,0,1,0
1492,71,ferrones,76,60,1,117,72,0,1,0
1492,72,ferrones,76,60,1,81,66,0,1,0
1492,73,ferrones,76,60,1,115,64,0,1,0
1492,74,ferrones,76,60,1,81,58,0,1,0
1492,75,ferrones,79,60,1,112,56,0,1,0
1492,76,ferrones,79,60,1,80,50,0,1,0
1492,77,ferrones,79,60,1,112,51,0,1,0
1492,78,ferrones,79,60,1,84,49,0,1,0
1492,79,ferrones,79,60,1,117,50,0,1,0
1492,80,ferrones,79,60,1,84,42,0,1,0
1492,81,ferrones,79,60,1,118,44,0,1,0
1492,82,ferrones,79,60,1,84,42,0,1,0
1492,83,ferrones,79,60,1,119,55,0,1,0
1492,84,ferrones,82,60,1,85,64,0,1,0
1492,85,ferrones,82,60,1,122,77,0,1,0
1492,86,ferrones,82,60,1,86,85,0,1,0
1492,87,ferrones,82,60,1,119,97,0,1,0
1492,88,ferrones,82,60,1,86,104,0,1,0
1492,89,ferrones,82,60,1,117,100,0,1,0
1492,90,ferrones,82,60,1,84,96,0,1,0
1492,91,ferrones,82,60,1,114,93,0,1,0
1492,92,ferrones,82,60,1,84,90,0,1,0
1492,93,ferrones,82,60,1,116,87,0,1,0
1492,94,ferrones,82,60,1,84,84,0,1,0
1492,95,ferrones,82,60,1,118,81,0,1,0
1492,96,ferrones,82,60,1,78,74,0,1,0
1492,97,ferrones,82,60,1,113,72,0,1,0
1492,98,ferrones,82,60,1,76,66,0,1,0
1492,99,ferrones,82,60,1,111,63,0,1,0
1492,100,ferrones,82,60,1,77,56,0,1,0
1492,101,ferrones,82,60,1,109,54,0,1,0
1492,102,ferrones,82,60,1,84,49,0,1,0
1492,103,ferrones,82,60,1,113,48,0,1,0
1492,104,ferrones,82,60,1,84,44,0,1,0
1492,105,ferrones,82,60,1,117,43,0,1,0
1492,106,ferrones,82,60,1,85,39,0,1,0
1492,107,ferrones,82,60,1,119,53,0,1,0
1492,108,ferrones,82,60,1,86,62,0,1,0
1492,109,ferrones,72,60,1,120,75,0,1,0
1492,110,ferrones,72,60,1,86,82,0,1,0
1492,111,ferrones,72,60,1,117,98,0,1,0
1492,112,ferrones,72,60,1,86,109,0,1,0
1492,113,ferrones,72,60,1,115,108,0,1,0
1492,114,ferrones,72,60,1,86,107,0,1,0
1492,115,ferrones,72,60,1,117,106,0,1,0
1492,116,ferrones,72,60,1,86,105,0,1,0
1492,117,ferrones,72,60,1,118,100,0,1,0
1492,118,ferrones,72,60,1,85,96,0,1,0
1492,119,ferrones,72,60,1,118,86,0,1,0
1492,120,ferrones,72,60,1,78,76,0,1,0
1492,121,ferrones,72,60,1,113,73,0,1,0
1492,122,ferrones,72,60,1,76,66,0,1,0
1492,123,ferrones,72,60,1,111,62,0,1,0
1492,124,ferrones,72,60,1,77,54,0,1,0
1492,125,ferrones,72,60,1,108,53,0,1,0
1492,126,ferrones,72,60,1,84,49,0,1,0
1492,127,ferrones,72,60,1,111,49,0,1,0
1492,128,ferrones,72,60,1,84,46,0,1,0
1492,129,ferrones,72,60,1,114,46,0,1,0
1492,130,ferrones,72,60,1,85,43,0,1,0
1492,131,ferrones,72,60,1,116,55,0,1,0
1492,132,ferrones,72,60,1,86,63,0,1,0
1492,133,ferrones,72,60,1,117,75,0,1,0
1492,134,ferrones,72,60,1,86,82,0,1,0
1492,135,ferrones,72,60,1,118,93,0,1,0
1492,136,ferrones,72,60,1,86,99,0,1,0
1492,137,ferrones,72,60,1,116,95,0,1,0
1492,138,ferrones,72,60,1,86,91,0,1,0
1492,139,ferrones,72,60,1,118,87,0,1,0
1492,140,ferrones,72,60,1,86,83,0,1,0
1492,141,ferrones,72,60,1,120,85,0,1,0
