semilla,cadencia,turno,casa,prestigio,poblacion,comarcas,maravedis,pan,lana,sal,hierro,produccion_pan,produccion_total,escasez,obras_terminadas,obras_mayores,hitos,decidio,ordenes_propuestas,sin_ordenes
1085,1,1,arrieros,39,116,1,129,55,0,0,0,13,37,0,0,0,0,1,4,0
1085,1,2,arrieros,39,116,1,136,36,0,0,0,13,24,0,0,0,0,1,0,1
1085,1,3,arrieros,39,116,1,143,18,0,0,0,13,24,0,0,0,0,1,0,1
1085,1,4,arrieros,39,116,1,150,0,0,0,0,13,24,0,0,0,0,1,0,1
1085,1,5,arrieros,38,116,1,157,0,0,0,0,24,35,1,1,0,0,1,0,1
1085,1,6,arrieros,37,116,1,104,0,0,0,0,24,54,1,0,0,0,1,6,0
1085,1,7,arrieros,35,113,1,133,6,0,1,0,24,54,1,0,0,0,1,2,0
1085,1,8,arrieros,35,113,1,106,11,0,0,0,24,54,0,0,0,0,1,3,0
1085,1,9,arrieros,35,113,1,113,16,0,0,0,24,54,0,0,0,0,1,2,0
1085,1,10,arrieros,35,113,1,102,21,0,0,0,24,54,0,0,0,0,1,3,0
1085,1,11,arrieros,35,113,1,106,49,0,0,0,48,78,0,0,0,0,1,2,0
1085,1,12,arrieros,35,113,1,107,76,0,0,0,48,78,0,0,0,0,1,2,0
1085,1,13,arrieros,34,109,1,87,96,0,0,0,48,78,0,0,0,0,1,4,0
1085,1,14,arrieros,49,105,1,87,116,0,0,0,48,76,0,0,0,1,1,3,0
1085,1,15,arrieros,48,101,1,81,133,0,0,0,48,76,0,0,0,1,1,3,0
1085,1,16,arrieros,47,97,1,79,150,0,0,0,48,76,0,0,0,1,1,3,0
1085,1,17,arrieros,46,93,1,79,121,0,0,0,30,56,0,0,0,1,1,13,0
1085,1,18,arrieros,64,93,1,87,123,0,0,0,30,56,0,0,0,2,1,3,0
1085,1,19,arrieros,64,93,1,88,129,0,0,0,30,56,0,0,0,2,1,4,0
1085,1,20,arrieros,64,93,1,90,135,0,0,0,30,56,0,1,0,2,1,3,0
1085,1,21,arrieros,64,93,1,90,119,0,0,0,30,56,0,0,0,2,1,13,0
1085,1,22,arrieros,64,93,1,91,128,0,0,0,30,56,0,0,0,2,1,3,0
1085,1,23,arrieros,72,93,1,90,121,0,0,0,13,39,0,0,0,2,1,3,0
1085,1,24,arrieros,72,93,1,81,114,0,0,0,13,30,0,0,0,2,1,3,0
1085,1,25,arrieros,72,93,1,80,107,0,0,0,13,30,0,0,0,2,1,2,0
1085,1,26,arrieros,72,93,1,81,75,0,0,0,13,30,0,0,0,2,1,13,0
1085,1,27,arrieros,80,93,1,79,67,0,0,0,13,30,0,0,0,2,1,2,0
1085,1,28,arrieros,80,93,1,80,60,0,0,0,13,30,0,0,0,2,1,3,0
1085,1,29,arrieros,80,93,1,79,67,0,0,0,28,45,0,0,0,2,1,3,0
1085,1,30,arrieros,80,93,1,87,50,0,0,0,28,54,0,0,0,2,1,13,0
1085,1,31,arrieros,88,93,1,87,57,0,0,0,28,54,0,0,0,2,1,3,0
1085,1,32,arrieros,88,93,1,89,66,0,0,0,28,54,0,0,0,2,1,3,0
1085,1,33,arrieros,88,93,1,89,75,0,0,0,28,54,0,0,0,2,1,2,0
1085,1,34,arrieros,88,93,1,90,54,0,0,0,28,54,0,0,0,2,1,12,0
1085,1,35,arrieros,96,93,1,93,83,0,0,0,48,74,0,0,0,2,1,3,0
1085,1,36,arrieros,96,93,1,92,111,0,0,0,48,74,0,0,0,2,1,2,0
1085,1,37,arrieros,96,93,1,93,139,0,0,0,48,74,0,0,0,2,1,3,0
1085,1,38,arrieros,96,93,1,91,165,0,0,0,48,74,0,0,0,2,1,4,0
1085,1,39,arrieros,96,93,1,90,188,0,0,0,48,74,0,0,0,2,1,3,0
1085,1,40,arrieros,96,93,1,90,205,0,0,0,48,74,0,0,0,2,1,3,0
1085,1,41,arrieros,98,101,1,102,226,0,0,0,30,56,0,0,0,2,1,5,0
1085,1,42,arrieros,97,97,1,86,216,0,0,0,30,58,0,0,0,2,1,4,0
1085,1,43,arrieros,96,93,1,83,192,0,0,0,30,56,0,1,0,2,1,8,0
1085,1,44,arrieros,104,93,1,89,178,0,0,0,30,56,0,0,0,2,1,8,0
1085,1,45,arrieros,104,93,1,87,178,0,0,0,30,56,0,0,0,2,1,3,0
1085,1,46,arrieros,104,93,1,89,178,0,0,0,30,56,0,0,0,2,1,3,0
1085,1,47,arrieros,104,93,1,87,162,0,0,0,13,39,0,0,0,2,1,3,0
1085,1,48,arrieros,104,93,1,81,112,0,0,0,13,30,0,0,0,2,1,12,0
